Year,Total_Revenue_KES_Billion,Corporate_Tax_KES_Billion,Tax_Compliance_Rate_%,VAT_Collection_KES_Billion,Taxpayer_Growth_%,Digital_Services_Tax_KES_Billion,Customs_Duties_KES_Billion
2162,1345.5892876304702,278.5830962673624,66.67211917266924,220.54792352534992,4.731354246690257,32.81048635724895,120.42120213968403
2163,1152.1660023990632,271.95935891261456,67.99100878775324,216.63852314726765,3.1636402162296027,33.549595880945276,116.75196558729479
2164,1335.0763516631712,353.0494853326616,68.9068271188825,208.24407796667165,4.567226116411612,37.64167058339473,163.9818586657132
2165,1284.5213359368931,396.61599561360157,63.75059239712505,197.09555599709776,5.793818467143816,38.735979115007105,131.66444624827204
2166,1329.9537637471967,366.00265902979004,64.19410079339514,225.13445880174405,4.702623920756894,31.549218972528486,158.43060908054872
2167,1441.9315505176469,342.4427991270963,63.335695133021616,236.8948035321364,4.753616597485452,33.5131961931166,139.63197696397447
2168,1232.2179451564696,344.4192068265352,65.41784616767193,232.60206113423675,5.9863765059059375,30.63486131241211,140.06317023837258
2169,1185.8876448255123,353.23009439103686,66.8536376698136,227.01599677638816,4.288026772741077,29.024351890626193,149.61923353549273
2170,1176.8143228032134,351.4465363722816,67.93062498913416,217.22121492220052,3.4571967817571005,36.413337760767035,130.33361074239698
2171,1188.6892417737265,338.165472448811,65.83908894370595,249.1018607706363,4.839368880474506,28.695135320080066,146.13160129657882
2172,1267.0646038333643,333.90681389933707,65.38633097951634,211.39509933880606,4.515826048751263,33.18912775940294,138.9723534723333
2173,1313.3944767609437,329.95403799484615,66.36457704555855,254.05909681540805,4.033753680246746,30.485591661965273,125.43784359416978
2174,1311.4528637167857,310.2639452168826,64.42581029283605,219.29499896080486,4.824621544101309,38.40907659211196,150.85802691669178
2175,1371.0066131918907,325.51368162793074,70.31020857452067,225.09143539307945,5.491505647246783,44.867010356192296,142.39672924317762
2176,1294.0929819805835,284.1962805591234,62.950844111930046,211.6052371286274,4.990711438432184,29.551119145042403,144.5415244702263
2177,1442.650705013029,333.0858472321936,66.57068235899266,231.713698804029,5.306981072686238,26.993165843770413,129.29503329623512
2178,1275.3361184780063,307.42935387255955,70.28344867469552,262.0487917121021,6.813407698515423,35.833023030707125,171.86900351444007
2179,1578.3232229652683,305.03045862166505,66.28487096039127,253.65590511222248,4.657121138442436,36.73514563644545,161.6992613443403
2180,1373.3775455873115,344.58601372379354,65.92622823630332,263.7125863847049,5.2783486346446695,37.94915238964234,163.5614373616788
2181,1229.599559673687,382.00030883057826,65.62645049572049,255.38779586362367,4.490786637400865,34.82345247888333,145.06797911302442
2182,1212.7305700137085,368.8407894713607,66.01559301285155,223.67234917513838,4.153640280113027,36.2510577601271,124.26245685764889
2183,1372.5715658486429,295.22732423364704,69.15710836076447,239.9307620599954,4.41509234658223,39.291005506156466,180.0445114880934
2184,1306.4825502962437,313.7045492962833,62.02272262378743,231.7433647649981,4.521241428478311,42.85480711587685,150.38483868121327
2185,1404.7333827425427,372.66758008409096,69.54834888407413,274.75964622892894,5.359475797547126,28.076608000260443,140.61985491155104
2186,1385.1616002951923,316.0208736893462,63.668602211616225,225.01317602042272,7.349075786700757,36.206353855893745,158.65442601964912
2187,1335.059451076655,339.8075520466358,66.01824689308272,267.623703537532,4.28395656372416,39.31929421995557,170.4597647730024
2188,1262.1674750400064,364.0991605683341,65.72809774598927,268.40962795272594,4.5833746943845375,33.859568926395774,153.15774516222152
2189,1199.8666288827649,319.5983150027396,67.79872816116307,287.9437553856731,4.936876986888752,47.30449680748515,173.23268157314467
2190,1311.2043606491538,352.86096488407856,63.460407952889156,243.95842029956222,5.395798848709747,35.67079844670417,170.84960368235764
2191,1446.0002397927076,310.7299859032046,67.61603702385557,267.1993961445562,5.263550811954785,38.84058361201064,139.0094373441243
2192,1386.2742392778855,333.76077248326544,70.77534597330043,299.3867904845306,6.284095793948117,42.0263567304577,145.59885412081357
2193,1244.7954914981706,362.44631087712895,64.03541375257615,242.20172101588062,2.5736079294647918,36.48902150143597,170.61931370545278
2194,1391.191966458992,306.11409189795387,67.17620913201759,224.65455040470817,2.6130701298043273,30.411779405622557,116.11761834965026
2195,1416.910116351262,368.1691970937669,65.50786747623862,218.5559554780009,4.5041218279898505,37.70057120926118,155.11552195988253
2196,1294.4971392627695,355.4168720382056,67.71864127925295,271.2111975341836,6.097300187543709,45.19024582267824,136.44543988353783
2197,1402.7598979819402,373.6317556895715,66.94019745673342,220.0947535965861,3.4343519683944037,38.55776660831655,151.3101514369556
2198,1397.7127637364918,364.825532130048,65.65396311884831,251.1121774998001,2.0,36.20926993414655,154.52670767357097
2199,1282.0993666133343,400.0833720583745,67.94771654171412,268.1056231001386,5.571179406219208,45.26900168815425,154.18589389094691
2200,1436.6796369357294,363.9669452896474,70.6157032265805,263.86367089675844,5.243657223702715,39.18596535972458,151.82619132842098
2201,1461.4838580422288,348.3790950275037,66.66023445858744,269.4698582446444,3.9097915932005702,38.48823497078795,144.20350591622844
2202,1518.2150342274376,365.98123740328083,68.51659296137345,266.20755887777887,4.01446039927907,41.985518686554784,195.58988021349148
2203,1519.7946196179046,379.66230423445506,64.5255661963698,288.13987882883043,4.030256280365325,45.29118848553138,189.77369182418204
2204,1281.1519821232098,365.8802165241855,65.23427439351113,244.31703574858741,5.11053531747394,53.54520429529937,144.88132500846808
2205,1329.6409194319112,366.683216201582,68.12699473794294,250.62426139499354,4.373684723816993,45.97201637412295,186.59461413241638
2206,1479.431454648794,345.45676588231385,70.18544927428914,249.51177605954848,5.494063918975519,47.83423486697676,157.42143105632064
2207,1483.8110275236534,347.68054004103914,67.96347894982357,282.369602003018,2.145373337095609,39.70440323929496,165.90177606393962
2208,1488.4417055675417,326.5404604646278,66.66117122624098,284.57453833446783,4.143148134872201,37.30409290358605,163.5654051160608
2209,1826.7145905069135,422.1569719652779,67.32090513316903,276.3918737537375,3.87394603908895,42.94428938072825,155.1688354462556
2210,1503.0349970152624,333.4048236589822,64.85654188941793,291.8380415059667,4.743659321627508,43.36768140812982,180.37340076970784
2211,1564.0070144685103,350.9846158378946,68.60142304510313,245.40815162144136,4.461952241509861,37.63846732420805,168.05446412481606
2212,1550.3551313042753,351.2706048557469,69.19209355207425,303.1142520007925,5.797843779895767,42.353757580710166,159.5684453684281
2213,1524.5985845900393,400.7216051822071,66.55828179679631,301.03534300481573,3.1406632283399425,45.426017438025085,147.6984256102602
2214,1432.4370394999294,366.0764345761641,66.55741320197849,286.08381131628636,5.045491476330752,45.430595603719034,154.41389261203102
2215,1544.3653905177953,413.408238156188,68.06428899183662,307.80815034759337,5.558336423211705,46.349267094749194,143.74766663433692
2216,1395.6904515192157,356.822308299711,66.69412809548638,239.84050881941755,6.856647436561955,45.48185067771425,169.10227214514646
2217,1453.7956168034764,386.44790294479213,67.47033737335096,263.28481104852074,4.518234028906525,41.69118292987595,151.5194855852035
2218,1433.4456271990716,354.06871753133646,71.83708121597067,259.86850536093556,5.324458604352517,41.855922292181205,166.0366123322419
2219,1494.673900425119,444.53465401338184,67.17862127118069,289.80496185052226,3.1961372074376353,38.62986763465524,191.12209837472614
2220,1722.456847658342,345.6032786603459,66.99102740366527,255.17336138413333,2.608043795686976,53.7476990197493,189.11061471494492
2221,1308.7689762363207,391.5769035890931,66.44765913147243,292.1268799637267,5.8447743757817,45.090274846119485,171.1875182601324
2222,1568.6260190374514,402.34663976129633,69.26616172077765,305.1885006577121,4.99443970635193,44.097956943247965,170.915951330075
2223,1343.2329173855392,396.79835730792934,67.4503644663766,292.48263658025854,6.178512689798422,40.77746101415913,200.9708910140879
2224,1461.8158224300657,379.8768056691042,66.54910177120499,285.05439985260944,3.626597111030251,60.29891013225951,181.134665128704
2225,1622.40857321025,382.5918654944837,70.5254909474289,260.4227133621652,5.519902139528752,40.453179658705345,168.95677697572606
2226,1524.4460199275645,388.8518816969108,70.7571239269452,264.04396165847373,6.868817840543853,43.87477939098865,153.03415266761766
2227,1414.748044729592,384.178528539734,66.75210582147554,306.7741598877151,5.4197056083572654,48.29740239964852,180.88307324744613
2228,1455.4966561010303,418.55601314348695,64.25490808526676,298.1695626606893,5.276581505591048,49.41848224613881,187.9653821142685
2229,1599.491306424999,457.00638073843123,70.03805040269687,282.6029929958325,5.008556080824349,51.40627689269504,166.6013032083714
2230,1462.9993728643224,375.01698819150675,66.68879840653806,275.8259932688664,3.429118542874088,55.85385835466214,180.99466795369713
